"Year","State","Commodity","Measurement","Unit","Domain","Category","Value"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(SIMAZINE = 80807)","2.27"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(ACEPHATE = 103301)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(ACETAMIPRID = 99050)","0.135"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(BIFENTHRIN = 128825)","0.202"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)"," (NA)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(DIAZINON = 57801)","0.612"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(ESFENVALERATE = 109303)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(FLUPYRADIFURONE = 122304)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(IMIDACLOPRID = 129099)","0.302"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(MALATHION = 57701)","1.484"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(METHOMYL = 90301)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(PERMETHRIN = 109701)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(PHOSMET = 59201)","1.182"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(SPINETORAM = 110007)","0.099"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(SPINOSAD = 110003)","0.15"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(THIAMETHOXAM = 60109)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(ZETA-CYPERMETHRIN = 129064)","0.056"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(ALKYL. DIM. BENZ. AM = 69105)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(CUPRAMMONIUM ACETATE = 36011)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(CYANAMID = 14002)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(CYTOKININS = 116801)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(DECYLDIMETHYLOCTYL = 69165)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(DIDECYL DIM. AMMON. = 69166)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(DIMETHYLDIOCTYL = 69149)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(GIBBERELLIC ACID = 43801)","0.459"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(INDAZIFLAM = 80818)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(INDOLEBUTYRIC ACID = 46701)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(MINERAL OIL = 63502)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(REYNOUTRIA SACHALINE = 55809)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(AZOXYSTROBIN = 128810)","2"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(BACILLUS SUBTILIS = 6479)","1.2"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(BORAX DECAHYDRATE = 11102)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(BOSCALID = 128008)","1.6"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(CALCIUM POLYSULFIDE = 76702)","1.1"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(CAPTAN = 81301)","2.7"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(CHLOROTHALONIL = 81901)","1.1"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(COPPER CHLORIDE HYD. = 23501)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(COPPER HYDROXIDE = 23401)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(COPPER SULFATE = 24401)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(CYPRODINIL = 288202)","2.2"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(DIFENOCONAZOLE = 128847)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(FENBUCONAZOLE = 129011)","1.5"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(FENHEXAMID = 90209)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(FLUDIOXONIL = 71503)","2.1"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(MEFENOXAM = 113502)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(METCONAZOLE = 125619)","1.6"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(MONO-POTASSIUM SALT = 76416)","3.2"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(MYCLOBUTANIL = 128857)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(POLYOXIN D ZINC SALT = 230000)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(PROPICONAZOLE = 122101)","1.6"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(PROTHIOCONAZOLE = 113961)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(PYRACLOSTROBIN = 99100)","1.6"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(SULFUR = 77501)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(TEBUCONAZOLE = 128997)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(TRICHODERMA HARZ. = 119202)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(2,4-D, DIMETH. SALT = 30019)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(AMMONIUM PELARGONATE = 31802)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(CLETHODIM = 121011)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(CLORANSULAM-METHYL = 129116)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(DIURON = 35505)","1.3"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(FLUMIOXAZIN = 129034)","1.9"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(GLUFOSINATE-AMMONIUM = 128850)","2"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(GLYPHOSATE = 417300)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(GLYPHOSATE AMM. SALT = 103604)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(GLYPHOSATE ISO. SALT = 103601)","2.1"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(GLYPHOSATE POT. SALT = 103613)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(ORYZALIN = 104201)","1.2"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(OXYFLUORFEN = 111601)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(PARAQUAT = 61601)","2.1"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(PENOXSULAM = 119031)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(SIMAZINE = 80807)","1.2"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(ACEPHATE = 103301)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(ACETAMIPRID = 99050)","1.5"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(BIFENTHRIN = 128825)","2.2"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(DIAZINON = 57801)","1.3"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(ESFENVALERATE = 109303)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(FLUPYRADIFURONE = 122304)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(IMIDACLOPRID = 129099)","2.5"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(MALATHION = 57701)","2.1"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(METHOMYL = 90301)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(PERMETHRIN = 109701)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(PHOSMET = 59201)","1.4"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(SPINETORAM = 110007)","1.7"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(SPINOSAD = 110003)","1.9"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(THIAMETHOXAM = 60109)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(ZETA-CYPERMETHRIN = 129064)","2.2"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","OTHER","(ALKYL. DIM. BENZ. AM = 69105)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","OTHER","(CUPRAMMONIUM ACETATE = 36011)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","OTHER","(CYANAMID = 14002)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","OTHER","(CYTOKININS = 116801)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","OTHER","(DECYLDIMETHYLOCTYL = 69165)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","OTHER","(DIDECYL DIM. AMMON. = 69166)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","OTHER","(DIMETHYLDIOCTYL = 69149)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","OTHER","(GIBBERELLIC ACID = 43801)","1.1"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","OTHER","(INDAZIFLAM = 80818)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","OTHER","(INDOLEBUTYRIC ACID = 46701)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","OTHER","(MINERAL OIL = 63502)"," (D)"
2019,"GEORGIA","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","OTHER","(REYNOUTRIA SACHALINE = 55809)"," (D)"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(AZOXYSTROBIN = 128810)","36"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)"," (D)"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(BACILLUS SUBTILIS = 6479)","6"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(BORAX DECAHYDRATE = 11102)"," (D)"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(BOSCALID = 128008)","39"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(CALCIUM POLYSULFIDE = 76702)","35"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(CAPTAN = 81301)","72"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(CHLOROTHALONIL = 81901)","11"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(COPPER CHLORIDE HYD. = 23501)"," (D)"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(COPPER HYDROXIDE = 23401)"," (D)"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(COPPER SULFATE = 24401)"," (D)"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(CYPRODINIL = 288202)","23"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(DIFENOCONAZOLE = 128847)"," (D)"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(FENBUCONAZOLE = 129011)","27"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(FENHEXAMID = 90209)"," (D)"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(FLUDIOXONIL = 71503)","25"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(MEFENOXAM = 113502)"," (D)"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(METCONAZOLE = 125619)","21"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(MONO-POTASSIUM SALT = 76416)","14"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(MYCLOBUTANIL = 128857)"," (D)"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(POLYOXIN D ZINC SALT = 230000)"," (D)"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(PROPICONAZOLE = 122101)","32"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(PROTHIOCONAZOLE = 113961)"," (D)"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(PYRACLOSTROBIN = 99100)","39"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(SULFUR = 77501)"," (D)"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(TEBUCONAZOLE = 128997)"," (D)"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(TOTAL)","85"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(TRICHODERMA HARZ. = 119202)"," (D)"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","HERBICIDE","(2,4-D, DIMETH. SALT = 30019)"," (D)"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","HERBICIDE","(AMMONIUM PELARGONATE = 31802)"," (D)"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","HERBICIDE","(CLETHODIM = 121011)"," (D)"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","HERBICIDE","(CLORANSULAM-METHYL = 129116)"," (D)"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","HERBICIDE","(DIURON = 35505)","9"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","HERBICIDE","(FLUMIOXAZIN = 129034)","18"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","HERBICIDE","(GLUFOSINATE-AMMONIUM = 128850)","30"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","HERBICIDE","(GLYPHOSATE = 417300)"," (D)"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","HERBICIDE","(GLYPHOSATE AMM. SALT = 103604)"," (D)"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","HERBICIDE","(GLYPHOSATE ISO. SALT = 103601)","22"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","HERBICIDE","(GLYPHOSATE POT. SALT = 103613)"," (D)"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","HERBICIDE","(ORYZALIN = 104201)","14"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","HERBICIDE","(OXYFLUORFEN = 111601)"," (D)"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","HERBICIDE","(PARAQUAT = 61601)","19"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","HERBICIDE","(PENOXSULAM = 119031)"," (D)"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","HERBICIDE","(SIMAZINE = 80807)","13"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","HERBICIDE","(TOTAL)","56"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","(ACEPHATE = 103301)"," (D)"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","(ACETAMIPRID = 99050)","14"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","(BIFENTHRIN = 128825)","27"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)"," (D)"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","(DIAZINON = 57801)","35"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","(ESFENVALERATE = 109303)"," (D)"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","(FLUPYRADIFURONE = 122304)"," (D)"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","(IMIDACLOPRID = 129099)","22"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","(MALATHION = 57701)","50"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","(METHOMYL = 90301)"," (D)"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","(PERMETHRIN = 109701)"," (D)"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","(PHOSMET = 59201)","25"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","(SPINETORAM = 110007)","16"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","(SPINOSAD = 110003)","6"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","(THIAMETHOXAM = 60109)"," (D)"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","(TOTAL)","82"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","(ZETA-CYPERMETHRIN = 129064)","40"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","OTHER","(ALKYL. DIM. BENZ. AM = 69105)"," (D)"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","OTHER","(CUPRAMMONIUM ACETATE = 36011)"," (D)"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","OTHER","(CYANAMID = 14002)"," (D)"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","OTHER","(CYTOKININS = 116801)"," (D)"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","OTHER","(DECYLDIMETHYLOCTYL = 69165)"," (D)"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","OTHER","(DIDECYL DIM. AMMON. = 69166)"," (D)"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","OTHER","(DIMETHYLDIOCTYL = 69149)"," (D)"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","OTHER","(GIBBERELLIC ACID = 43801)","9"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","OTHER","(INDAZIFLAM = 80818)"," (D)"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","OTHER","(INDOLEBUTYRIC ACID = 46701)"," (D)"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","OTHER","(MINERAL OIL = 63502)"," (D)"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","OTHER","(REYNOUTRIA SACHALINE = 55809)"," (D)"
2019,"GEORGIA","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","OTHER","(TOTAL)","16"
2019,"MICHIGAN","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(AZOXYSTROBIN = 128810)","5,000"
2019,"MICHIGAN","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)"," (NA)"
2019,"MICHIGAN","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(BACILLUS SUBTILIS = 6479)"," (NA)"
2019,"MICHIGAN","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(BASIC COPPER SULFATE = 8101)"," (D)"
2019,"MICHIGAN","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(BOSCALID = 128008)","1,200"
2019,"MICHIGAN","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(CALCIUM POLYSULFIDE = 76702)","30,000"
2019,"MICHIGAN","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(CAPTAN = 81301)","26,300"
2019,"MICHIGAN","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(CHLOROTHALONIL = 81901)","4,300"
2019,"MICHIGAN","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(COPPER CHLORIDE HYD. = 23501)","500"
2019,"MICHIGAN","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(COPPER HYDROXIDE = 23401)"," (D)"
2019,"MICHIGAN","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(COPPER SULFATE = 24401)","1,200"
2019,"MICHIGAN","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(CYPRODINIL = 288202)","1,800"
2019,"MICHIGAN","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(DIFENOCONAZOLE = 128847)","100"
2019,"MICHIGAN","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(FENBUCONAZOLE = 129011)","2,500"
2019,"MICHIGAN","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(FLUDIOXONIL = 71503)","1,000"
2019,"MICHIGAN","BLUEBERRIES","APPLICATIONS","LB","FUNGICIDE","(FLUOPYRAM = 80302)","1,400"
